inbound_tweet_id,brand_tweet_id,customer_message_raw,customer_message,brand_reply_raw,brand_reply,created_at,matched_intent
153679,153678,@AmazonHelp and is the charge reimbursed?,and is the charge reimbursed?,"@151178 As long as no benefits have been used, you'll receive a full refund. ^BG","@151178 As long as no benefits have been used, you'll receive a full refund. ^BG",Fri Nov 24 16:27:00 +0000 2017,
197918,197917,@115850 very very bed experience to my family,very very bed experience to my family,"@162534 Sorry for the trouble, Ravi. Could you please let us know what went wrong so that we can assist you better ? ^KS","@162534 Sorry for the trouble, Ravi. Could you please let us know what went wrong so that we can assist you better ? ^KS",Wed Oct 04 13:24:34 +0000 2017,
260823,260825,"@AmazonHelp This delivery still hasn't arrived, four days after it was ""arriving today.""","This delivery still hasn't arrived, four days after it was ""arriving today.""","@178097 I'm sorry you haven't received your order. We'd like to go over your options, please contact us: https://t.co/JzP7hlA23B ^CO","@178097 I'm sorry you haven't received your order. We'd like to go over your options, please contact us: ^CO",Mon Oct 09 20:17:00 +0000 2017,delivery_status
230089,230087,Just went into my orders to check a delivery &amp; spotted this... I haven’t ordered this! @115830 https://t.co/6dBp2g9hqN,Just went into my orders to check a delivery & spotted this... I haven’t ordered this!,@170824 Did you click it on by accident on Amazon Video? https://t.co/hC58loE5lH ^KM,@170824 Did you click it on by accident on Amazon Video? ^KM,Thu Oct 05 09:35:31 +0000 2017,delivery_status
2602,2599,Rapidly losing faith in @115821 and their #esl CS ability to solve problems. No resolutions or follow ups.,Rapidly losing faith in and their #esl CS ability to solve problems. No resolutions or follow ups.,"@116325 Sorry for the poor experience. Without giving any account information, could you tell us what's going on? We'd love top help! ^MH","@116325 Sorry for the poor experience. Without giving any account information, could you tell us what's going on? We'd love top help! ^MH",Tue Oct 31 19:23:37 +0000 2017,
16426,16425,@AmazonHelp somehow Siri can turn off my lights but Alexa is incapable. #pleasefixit #buggedupdate https://t.co/wLNncaWcX1,somehow Siri can turn off my lights but Alexa is incapable. #pleasefixit #buggedupdate,"@119618 If Alexa doesn't discover your smart home device, here are some solutions to try: https://t.co/4WOgoyFtgG Hope this helps! ^NN","@119618 If Alexa doesn't discover your smart home device, here are some solutions to try: Hope this helps! ^NN",Wed Nov 01 03:55:28 +0000 2017,
239429,239427,"@AmazonHelp Hi, I have DM you.","Hi, I have DM you.",@172891 Thanks for letting us know. We've replied to your DM. ^GG,@172891 Thanks for letting us know. We've replied to your DM. ^GG,Sat Nov 25 02:39:00 +0000 2017,
59544,59545,@AmazonHelp @AmazonHelp Still no sign of my item that should have arrived Wednesday....not impressed,Still no sign of my item that should have arrived Wednesday....not impressed,@129582 I'm sorry your order hasn't arrived. When you contacted us with the link provided yesterday what options did we provide? ^LR,@129582 I'm sorry your order hasn't arrived. When you contacted us with the link provided yesterday what options did we provide? ^LR,Thu Nov 02 21:34:38 +0000 2017,
131793,131792,"“Inspired by your purchase of &lt;bundle with item x in it&gt;, we thought you might like to buy item x”. Er, you shipped me one a couple of days ago already @115830 ....","“Inspired by your purchase of <bundle with item x in it>, we thought you might like to buy item x”. Er, you shipped me one a couple of days ago already ....","@145715 Hi, you can change your communication preferences here :https://t.co/EcVrgGiZkD ^CR","@145715 Hi, you can change your communication preferences here : ^CR",Fri Nov 24 07:17:35 +0000 2017,
180328,180329,@AmazonHelp Yest again courier agent came around 1:30/2 but told my mom that ur pickup is scheduled from 4-7 pm and again left..just an update,Yest again courier agent came around 1:30/2 but told my mom that ur pickup is scheduled from 4-7 pm and again left..just an update,@158418 We are working on your concern. We will get back to you with an update at the earliest. ^HR,@158418 We are working on your concern. We will get back to you with an update at the earliest. ^HR,Thu Oct 05 05:56:00 +0000 2017,delivery_status
134861,135047,@AmazonHelp It says amazon shipping,It says amazon shipping,"@146399 Thanks for that, Paul. Can I ask the current status of the tracking?^TI","@146399 Thanks for that, Paul. Can I ask the current status of the tracking?^TI",Fri Nov 24 09:24:52 +0000 2017,
32327,32329,"@AmazonHelp To me as a customer, I felt that was a unacceptable answer. I can understand if there are shortages and whatnot but nobody's saying anything","To me as a customer, I felt that was a unacceptable answer. I can understand if there are shortages and whatnot but nobody's saying anything",@123161 We're unable to provide any additional insight. Once we have a delivery date we'll notify you via e-mail. ^KP,@123161 We're unable to provide any additional insight. Once we have a delivery date we'll notify you via e-mail. ^KP,Wed Nov 01 14:32:33 +0000 2017,general_feedback_or_complaint
235106,235104,What is going on with @115833 voice recognition? It's gotten 1 of the last 8 shopping list items right. One!,What is going on with voice recognition? It's gotten 1 of the last 8 shopping list items right. One!,"@171992 Hey, Geoff, have you done voice training with Alexa? You can learn how here: https://t.co/sNqLXZy1J4 Keep us posted! ^LB","@171992 Hey, Geoff, have you done voice training with Alexa? You can learn how here: Keep us posted! ^LB",Thu Oct 05 13:43:00 +0000 2017,
102984,102983,"Amazon customer support continuing to try to process charges onto my account with out my consent. Is this how @115821 supports their customers.
#amazon #badservice https://t.co/kgpAGBXNsY",Amazon customer support continuing to try to process charges onto my account with out my consent. Is this how supports their customers. #amazon #badservice,"@138648 I'm sorry to hear this is your experience with us! We'd like to help. Without posting personal or account specific information, could you tell us a little more about what's going on? ^BL","@138648 I'm sorry to hear this is your experience with us! We'd like to help. Without posting personal or account specific information, could you tell us a little more about what's going on? ^BL",Thu Nov 30 18:06:25 +0000 2017,
232655,232657,@AmazonHelp 52 is old. I use the latest 64 bit version. It might just be my system but I want to know what is missing.,52 is old. I use the latest 64 bit version. It might just be my system but I want to know what is missing.,@171382 You need to allow pop-ups and need to have the Flash plugin installed. Can you try this? ^UK,@171382 You need to allow pop-ups and need to have the Flash plugin installed. Can you try this? ^UK,Thu Oct 05 12:00:02 +0000 2017,delivery_status
199977,199975,Thanks again @115821 for the call &amp; the gift card in addition to the refund of my order.  I'm a happy Amazon customer again. @117795,Thanks again for the call & the gift card in addition to the refund of my order. I'm a happy Amazon customer again.,"@163179 Awesome feedback, glad to hear this! Be sure to leave comments in the survey sent to your e-mail. We're here to help! ^KN","@163179 Awesome feedback, glad to hear this! Be sure to leave comments in the survey sent to your e-mail. We're here to help! ^KN",Wed Oct 04 20:07:00 +0000 2017,payment_and_billing
191571,191570,"Je paye un abonnement Amazon prime mais je reçois pas mes colis en temps et en heure 🤔, vous voulez pas m’offrir un MacBook Pro ? @120533","Je paye un abonnement Amazon prime mais je reçois pas mes colis en temps et en heure 🤔, vous voulez pas m’offrir un MacBook Pro ?","@161028 Bonsoir, désolée d'apprendre cela, avez-vous une commande actuellement en retard ? ^ KO","@161028 Bonsoir, désolée d'apprendre cela, avez-vous une commande actuellement en retard ? ^ KO",Tue Oct 03 21:56:57 +0000 2017,subscription_and_prime
21564,21565,@AmazonHelp Chutiya Hai Kya tu...from yesterday u guys are delivering? Madarchod,Chutiya Hai Kya tu...from yesterday u guys are delivering? Madarchod,@120701 I understand you are yet to receive your order. Please wait for our team to reach out to you soon. ^VM,@120701 I understand you are yet to receive your order. Please wait for our team to reach out to you soon. ^VM,Wed Nov 01 09:09:30 +0000 2017,
255474,255476,"@AmazonHelp My account is amazon.ca ,can i use this link?","My account is amazon.ca ,can i use this link?",@176752 Sorry about that! This link should do the trick: https://t.co/iQacxkuwUq ^JZ,@176752 Sorry about that! This link should do the trick: ^JZ,Thu Oct 05 19:09:49 +0000 2017,
158740,158739,@AmazonHelp any chance someone can contact me? i've been waiting over 3 weeks to solve a problem and nobody seems to want to help,any chance someone can contact me? i've been waiting over 3 weeks to solve a problem and nobody seems to want to help,@124170 I'm sorry for the wait. I'd like a member of our team to look into the issue for you. Please provide details once more here: https://t.co/DJTppoxjNy ^JF,@124170 I'm sorry for the wait. I'd like a member of our team to look into the issue for you. Please provide details once more here: ^JF,Fri Nov 24 18:00:29 +0000 2017,
65626,65627,@AmazonHelp @131027 @115851 je @3644 please help these customers support is not helping and giving false response https://t.co/QP43u5oq8o,je please help these customers support is not helping and giving false response,"@131026 Hey Mihu, we have responded to you via email and working on it. Appreciate your understanding. ^RW","@131026 Hey Mihu, we have responded to you via email and working on it. Appreciate your understanding. ^RW",Mon Jun 26 12:19:28 +0000 2017,
93508,93506,"@115830 why do I get this error every time I try to update my subscribe and save?

Thanks https://t.co/PyzdkkXiol",why do I get this error every time I try to update my subscribe and save? Thanks,"@136266 Hey there! With Twitter, we're unable to access any account or order information. From viewing the screenshot, it appears that the specific address is the problem. Have you tried selecting another address? Please, let us know. We're here for you! ^JE","@136266 Hey there! With Twitter, we're unable to access any account or order information. From viewing the screenshot, it appears that the specific address is the problem. Have you tried selecting another address? Please, let us know. We're here for you! ^JE",Thu Nov 30 15:55:00 +0000 2017,
224231,224232,@AmazonHelp go to hell... F-urself,go to hell... F-urself,"@169577 That's quite a comment, could you please tell us what went wrong? ^AG","@169577 That's quite a comment, could you please tell us what went wrong? ^AG",Wed Oct 11 06:45:30 +0000 2017,
259929,259931,"@AmazonHelp OnTrac delivery driver ""attempted"" to deliver. (Did not attempt. Did not leave note. Did not call.) Need order today for trip tomorrow.","OnTrac delivery driver ""attempted"" to deliver. (Did not attempt. Did not leave note. Did not call.) Need order today for trip tomorrow.",@177837 I'm sorry for the delivery issues! Pleases reach us by phone/chat to look into available options: https://t.co/hApLpMlfHN ^KJ,@177837 I'm sorry for the delivery issues! Pleases reach us by phone/chat to look into available options: ^KJ,Thu Oct 05 21:12:29 +0000 2017,delivery_status
54370,54371,@AmazonHelp If I don’t get it today can I get a refund on my one day shipping,If I don’t get it today can I get a refund on my one day shipping,@128306 We do not have account access here on Twitter. You can reach out here: https://t.co/hApLpMlfHN ^TR,@128306 We do not have account access here on Twitter. You can reach out here: ^TR,Wed Nov 01 19:29:00 +0000 2017,return_and_refund
11038,11040,@AmazonHelp Yeah I know how to check it. There's no information still,Yeah I know how to check it. There's no information still,@118081 Please keep an eye on your e-mails and check your junk/spam folder. We'll let you know once we've confirmed a date. ^NM,@118081 Please keep an eye on your e-mails and check your junk/spam folder. We'll let you know once we've confirmed a date. ^NM,Wed Nov 01 12:38:31 +0000 2017,
206808,206807,"@AmazonHelp Bonsoir, j aurais aimer savoir sur ce Pc s il est possible de faire tourner certain jeu Pc tel que des jeux Steam ou ceux qu on achete merci","Bonsoir, j aurais aimer savoir sur ce Pc s il est possible de faire tourner certain jeu Pc tel que des jeux Steam ou ceux qu on achete merci","@164975 Bsr, cela dépend des jeux, ceratins nécessitent une carte graphique plus puissante, avez-vous un jeu en particulier ? ^RA","@164975 Bsr, cela dépend des jeux, ceratins nécessitent une carte graphique plus puissante, avez-vous un jeu en particulier ? ^RA",Tue Oct 03 16:50:24 +0000 2017,
229102,229101,@AmazonHelp Should I upload the proof of that??,Should I upload the proof of that??,@170634 May I know if you have received an email with refund reference number? ^SH,@170634 May I know if you have received an email with refund reference number? ^SH,Wed Oct 04 05:02:25 +0000 2017,
227091,227090,@115850 any reason why a brand new laptop arrives with the box opened by the seller and with the PC flashing a disk recovery error?,any reason why a brand new laptop arrives with the box opened by the seller and with the PC flashing a disk recovery error?,@170167 here: https://t.co/FaZSxUwnhp and we'll be happy to help. 2/2 ^SH,@170167 here: and we'll be happy to help. 2/2 ^SH,Thu Oct 05 07:37:00 +0000 2017,damaged_or_missing
246415,246416,@AmazonHelp Hope so justice is done to me after this hectic and useless conversation. I feel harassed and cheated.,Hope so justice is done to me after this hectic and useless conversation. I feel harassed and cheated.,"@171151 I understand this has not been a pleasant experience, Ayush. We will get back to you soon with an update. ^KS","@171151 I understand this has not been a pleasant experience, Ayush. We will get back to you soon with an update. ^KS",Thu Oct 05 17:37:38 +0000 2017,
18190,18191,"@AmazonHelp @115850  @120040
Even after your team's promise, I have not received my cashback of INR1500 before deadline given by them.","Even after your team's promise, I have not received my cashback of INR1500 before deadline given by them.",@120039 Please reply to the email for further assistance on it. 2/2 ^RW,@120039 Please reply to the email for further assistance on it. 2/2 ^RW,Sun Nov 05 04:13:00 +0000 2017,
222626,222630,@AmazonHelp You are the THIRD person I am chatting with. No solution so far. Maybe I will swing by Amazon HQ which is close to my office.,You are the THIRD person I am chatting with. No solution so far. Maybe I will swing by Amazon HQ which is close to my office.,"@169189 Have you since updated your payment, to make sure this does not happen with future orders?^CD","@169189 Have you since updated your payment, to make sure this does not happen with future orders?^CD",Thu Oct 05 05:18:56 +0000 2017,
137121,137120,@137605 Quiero poner una reclamación. Nunca me han tratado tan mal. @116928 por culpa de @135806 dejaré de compraros.,Quiero poner una reclamación. Nunca me han tratado tan mal. por culpa de dejaré de compraros.,"@146921 Hola Jacinto, lamento si ha habido un problema. Contáctanos por acá para reportar lo sucedido: https://t.co/OjvUxwnzPe ^AR","@146921 Hola Jacinto, lamento si ha habido un problema. Contáctanos por acá para reportar lo sucedido: ^AR",Fri Nov 24 09:52:52 +0000 2017,
236189,236190,@AmazonHelp Please update on priority.,Please update on priority.,"@145298 Hi, please contact us here: https://t.co/LsXqcJiy4K so an agent can look into this further for you. ^JJ","@145298 Hi, please contact us here: so an agent can look into this further for you. ^JJ",Fri Oct 06 09:58:29 +0000 2017,
74742,74744,@AmazonHelp Correct too a Zoe in reception . But they must have delivered to wrong building. I’ve been everywhere around the delivery place but can’t find this Zoe,Correct too a Zoe in reception . But they must have delivered to wrong building. I’ve been everywhere around the delivery place but can’t find this Zoe,"@132728 I'm so sorry about this, Martin! Please contact us here so we can investigate this further:  https://t.co/JzP7hlA23B ^SA","@132728 I'm so sorry about this, Martin! Please contact us here so we can investigate this further: ^SA",Thu Nov 30 11:33:27 +0000 2017,delivery_status
239497,239496,"@AmazonHelp it would be great if we could specify that you don't use @118706, another delivery wasn't made on time and I constantly receive mail that has been sorted incorrectly.","it would be great if we could specify that you don't use , another delivery wasn't made on time and I constantly receive mail that has been sorted incorrectly.",@172906 I'm so sorry for the frustrating experience! We'd like to look into this ongoing issue with you more. Please reach us by chat/phone here: https://t.co/hApLpMlfHN ^HS,@172906 I'm so sorry for the frustrating experience! We'd like to look into this ongoing issue with you more. Please reach us by chat/phone here: ^HS,Sat Nov 25 02:28:00 +0000 2017,delivery_status
134968,134965,@115830 @142696 ordered 2 signed dvds in August. Amazon deliver one and say there’s nothing they can do. Absolutely gutted. Can’t share one between two children at Christmas. Needed help from @115830 and got none. My disc is on a shelf somewhere. Devastated,ordered 2 signed dvds in August. Amazon deliver one and say there’s nothing they can do. Absolutely gutted. Can’t share one between two children at Christmas. Needed help from and got none. My disc is on a shelf somewhere. Devastated,"@146418 Sorry to hear that, Steve. Can I ask what you were advised when you spoke with us about this?^TI","@146418 Sorry to hear that, Steve. Can I ask what you were advised when you spoke with us about this?^TI",Fri Nov 24 09:00:34 +0000 2017,
21025,21024,With regards to order ending with 5905 where it shows @115850 is purchasing products 4m portals like ebay &amp; selling over their portal https://t.co/yPHufZg7Jy,With regards to order ending with 5905 where it shows is purchasing products 4m portals like ebay & selling over their portal,@118505 That's strange! We'd like to investigate this issue further. Please contact us here: https://t.co/vlvfJr4nN9. ^ZH,@118505 That's strange! We'd like to investigate this issue further. Please contact us here: ^ZH,Wed Nov 01 04:36:00 +0000 2017,
69913,69912,@AmazonHelp No update till now! :(,No update till now! :(,@131820 I understand this is taking longer than expected. Kindly stay tuned for our team to reach out to you soon with an update. ^VM,@131820 I understand this is taking longer than expected. Kindly stay tuned for our team to reach out to you soon with an update. ^VM,Thu Nov 30 07:37:30 +0000 2017,
42586,42589,"@AmazonHelp @115817 they even came to my apartment, called me then still proceeded to leave w/o delivering the package that day. Pathetic. Why even call?!","they even came to my apartment, called me then still proceeded to leave w/o delivering the package that day. Pathetic. Why even call?!",@125409 Have you spoken with the carrier directly yet about cause of delay? Some helpful info found here: https://t.co/Qo50SqaQEn ^SD,@125409 Have you spoken with the carrier directly yet about cause of delay? Some helpful info found here: ^SD,Wed Nov 01 16:00:01 +0000 2017,
78831,78830,@120540 ho ordinato un prodotto il 24 con consegna prevista il 27. Sul sito delle Poste inserendo cod.tracking mi informa che pacco non è stato consegnato x indirizzo incompl/errato. Come procedere?,ho ordinato un prodotto il 24 con consegna prevista il 27. Sul sito delle Poste inserendo cod.tracking mi informa che pacco non è stato consegnato x indirizzo incompl/errato. Come procedere?,"@133578 Se Poste Italiane non è in grado di consegnare un'ordine per indirizzo errato o incompleto, viene emesso un rimborso completo quando la spedizione viene restituita al nostro centro logistico. A presto! ^FA","@133578 Se Poste Italiane non è in grado di consegnare un'ordine per indirizzo errato o incompleto, viene emesso un rimborso completo quando la spedizione viene restituita al nostro centro logistico. A presto! ^FA",Thu Nov 30 12:40:33 +0000 2017,delivery_status
126849,126848,@115821 I will NEVER shop #Amazon again. If someone wants to purchase my $100 gift card I will give you a deal!  #RudeOnThanksgiving #AmazonIsntThankful4YOU #ShameOnAmazon #RuinedMyDaughter'sChristmasPresent,I will NEVER shop #Amazon again. If someone wants to purchase my $100 gift card I will give you a deal! #RudeOnThanksgiving #AmazonIsntThankful4YOU #ShameOnAmazon #RuinedMyDaughter'sChristmasPresent,@144469 Oh my! I'm truly sorry for the trouble.  This is not the experience we want you to have. We'd like to look into this further for you. Please give us your details here: https://t.co/7PGyyI6P4B ^MO,@144469 Oh my! I'm truly sorry for the trouble. This is not the experience we want you to have. We'd like to look into this further for you. Please give us your details here: ^MO,Fri Nov 24 03:15:28 +0000 2017,payment_and_billing
250022,250021,@115850 My order was delivered somewhere else. Help?,My order was delivered somewhere else. Help?,@175406 We apologize for the hassle. Allow our support team to investigate . You can report this here: https://t.co/R3EfhzgU8B ^CB.,@175406 We apologize for the hassle. Allow our support team to investigate . You can report this here: ^CB.,Thu Oct 05 17:00:01 +0000 2017,
57438,57437,@AmazonHelp preordered a book on kindle in September. It says the release date was 21st Sept but it’s still not on my kindle. Can you help?,preordered a book on kindle in September. It says the release date was 21st Sept but it’s still not on my kindle. Can you help?,@129026 I'm sorry you haven't received the book yet! Would you be able to link us to the book you pre-ordered? ^DD,@129026 I'm sorry you haven't received the book yet! Would you be able to link us to the book you pre-ordered? ^DD,Wed Nov 01 19:50:39 +0000 2017,
152014,152013,@AmazonHelp I just received a call from your CS. Told them about the issue. They said they will check and call me back tomorrow.,I just received a call from your CS. Told them about the issue. They said they will check and call me back tomorrow.,@150736 We're sure our support team will get back to you at the earliest with an update. In case of any further assistance please don't hesitate to write back. ^KH,@150736 We're sure our support team will get back to you at the earliest with an update. In case of any further assistance please don't hesitate to write back. ^KH,Fri Nov 24 15:56:31 +0000 2017,general_feedback_or_complaint
197611,197612,@AmazonHelp How to check that???? While i an not a spammer i think my account was spammed,How to check that???? While i an not a spammer i think my account was spammed,"@162488 In that case, drop in your details here: https://t.co/GIJyeYqKE0 &amp; we'll get help accordingly, you may 1/2 ^MJ","@162488 In that case, drop in your details here: & we'll get help accordingly, you may 1/2 ^MJ",Thu Oct 05 06:21:55 +0000 2017,
135034,135035,@AmazonHelp How does that help us who wanted a ticket for 12th June???,How does that help us who wanted a ticket for 12th June???,"@146424 Hi, thanks for raising this issue with us. It is being looked into. Please reach out to us through the link provided above so we can assist you further. ^ES","@146424 Hi, thanks for raising this issue with us. It is being looked into. Please reach out to us through the link provided above so we can assist you further. ^ES",Fri Nov 24 09:59:34 +0000 2017,
98706,98705,"@AmazonHelp Done, please check and respond","Done, please check and respond",@137606 Thank you for sharing your details. Once we receive them we'll get in touch with you. ^RB,@137606 Thank you for sharing your details. Once we receive them we'll get in touch with you. ^RB,Thu Nov 30 16:45:32 +0000 2017,
91300,91299,@AmazonHelp There's really no good way to report that an item was missing. It asks if I want to return an item but there is no item to return.,There's really no good way to report that an item was missing. It asks if I want to return an item but there is no item to return.,@135800 After following the prompts you will see an option to contact us. Please reach out to us by phone so we can go over your options. ^CO,@135800 After following the prompts you will see an option to contact us. Please reach out to us by phone so we can go over your options. ^CO,Thu Nov 30 15:24:00 +0000 2017,return_and_refund
62307,62309,@AmazonHelp Within the last few minutes it has now changed to within the next 3 days. Pretty disappointing. Obviously someo5knew it wouldn't be on time well before the deadline. Should have notified me then. Could have made other plans/arrangements.,Within the last few minutes it has now changed to within the next 3 days. Pretty disappointing. Obviously someo5knew it wouldn't be on time well before the deadline. Should have notified me then. Could have made other plans/arrangements.,@130274 I'm sorry for the disappointment. Please keep us updated on the delivery. ^RR,@130274 I'm sorry for the disappointment. Please keep us updated on the delivery. ^RR,Sun Nov 26 01:37:00 +0000 2017,
256726,256728,@AmazonHelp Seems to be “refund only” if I wait and there is a restock within 30 days would I be able to see a “replacement” option?,Seems to be “refund only” if I wait and there is a restock within 30 days would I be able to see a “replacement” option?,@177049 Those seem to be the only options at this time. Feel free to check back to see if it updates with more availability. ^MH,@177049 Those seem to be the only options at this time. Feel free to check back to see if it updates with more availability. ^MH,Thu Oct 05 19:29:48 +0000 2017,return_and_refund
105113,105116,@AmazonHelp And anytime I contact the support for a fix I get same provoking automated messages (see image attached). https://t.co/GPFmJgcsp0,And anytime I contact the support for a fix I get same provoking automated messages (see image attached).,@139220 An account specialist is the best one to address this and answer any questions/concerns you may have. Feel free to reply to the e-mail you received from them. ^VR,@139220 An account specialist is the best one to address this and answer any questions/concerns you may have. Feel free to reply to the e-mail you received from them. ^VR,Thu Nov 30 18:58:27 +0000 2017,
63901,63900,@AmazonHelp It was delivered by amazon itself. How do I report it on the app? I seem to get lost in an endless loop when I go via that link,It was delivered by amazon itself. How do I report it on the app? I seem to get lost in an endless loop when I go via that link,"@130678 Sorry Joanne, that link was for tips locating orders scanned as delivered. You can contact us directly here: https://t.co/JzP7hlA23B so we can take a look. ^MI","@130678 Sorry Joanne, that link was for tips locating orders scanned as delivered. You can contact us directly here: so we can take a look. ^MI",Thu Nov 30 08:24:29 +0000 2017,
182958,182960,"@AmazonHelp I am not getting any mail from your side,and the mail i am getting is https://t.co/V7PxcnRQHd","I am not getting any mail from your side,and the mail i am getting is",@159036 sent by us here: https://t.co/rKgscysVf0 2/2 ^SH,@159036 sent by us here: 2/2 ^SH,Fri Oct 06 05:40:27 +0000 2017,
210349,210351,@AmazonHelp It’s Amazon carriers. They seem to only be interested in completing the delivery with no consideration for the customer,It’s Amazon carriers. They seem to only be interested in completing the delivery with no consideration for the customer,"@165787 We would like to make sure this is addressed, please reach out to us here: https://t.co/JzP7hlA23B ^CO","@165787 We would like to make sure this is addressed, please reach out to us here: ^CO",Wed Oct 04 18:59:40 +0000 2017,delivery_status
183609,183608,@AmazonHelp Still didn’t get any response,Still didn’t get any response,@127178 You should have received an email communication here: https://t.co/m8WYgw7NDF ^RW,@127178 You should have received an email communication here: ^RW,Mon Oct 02 08:34:55 +0000 2017,
120167,120169,"@AmazonHelp Si,y su respuesta fue varias veces que no habia disponible y a la quinta vez,me dejo a la espera y me dijo que ya estaba todo OK y que me enviaba un email,yo pregunté si se me enviaría y me confirmó...y no veo ningún cambio en el pedido","Si,y su respuesta fue varias veces que no habia disponible y a la quinta vez,me dejo a la espera y me dijo que ya estaba todo OK y que me enviaba un email,yo pregunté si se me enviaría y me confirmó...y no veo ningún cambio en el pedido","@142678 Hugo, en este caso  una vez que se actualice el estado de tu pedido vas a recibir un correo de confirmación.","@142678 Hugo, en este caso una vez que se actualice el estado de tu pedido vas a recibir un correo de confirmación.",Thu Nov 23 23:24:33 +0000 2017,
218116,218114,@AmazonHelp is there a way to change the shipping address after it's been ordered? It's pre-ordered. Won't get it for a month,is there a way to change the shipping address after it's been ordered? It's pre-ordered. Won't get it for a month,@167999 Hey there! Let's take a look at this link to answer your concerns about changing the address: https://t.co/Fy8BbtZ3aP Thanks!^FR,@167999 Hey there! Let's take a look at this link to answer your concerns about changing the address: Thanks!^FR,Wed Oct 04 22:55:00 +0000 2017,
43670,43672,"@AmazonHelp the expected arrival and/or delivery date is inaccurate. It constantly says ""out for delivery"" and is in the city where the local post office is located but it takes days for it to actually arrive at my home. On multiple occasions it says ""arriving tonight"" but it takes days","the expected arrival and/or delivery date is inaccurate. It constantly says ""out for delivery"" and is in the city where the local post office is located but it takes days for it to actually arrive at my home. On multiple occasions it says ""arriving tonight"" but it takes days",@125689 Thanks for sharing the details with us. We want your packages delivered! What is the delivery date that was given on your most recent order? You can check that here: https://t.co/Y5jpI9gRhE ^MO,@125689 Thanks for sharing the details with us. We want your packages delivered! What is the delivery date that was given on your most recent order? You can check that here: ^MO,Sun Nov 26 01:07:27 +0000 2017,delivery_status
253421,253423,@AmazonHelp my cousin right now has informed me that the package hasn't been delivered and supposingly I gave a couple of more days 😕,my cousin right now has informed me that the package hasn't been delivered and supposingly I gave a couple of more days 😕,"@156910 We'd like to take a second look into this. When you have a moment, please reach us here: https://t.co/EKXRLsnxJu ^AC","@156910 We'd like to take a second look into this. When you have a moment, please reach us here: ^AC",Thu Oct 12 01:00:38 +0000 2017,
162130,162131,"@AmazonHelp The orders each said I had selected Prime One Day Delivery, but the arrival dates were up to 5 days later","The orders each said I had selected Prime One Day Delivery, but the arrival dates were up to 5 days later","@153427 Hey Lorraine, please check here for more information: https://t.co/lP15BzPlqU ^AT","@153427 Hey Lorraine, please check here for more information: ^AT",Sat Nov 25 12:18:00 +0000 2017,delivery_status
125309,125308,i freaking love you @115821,i freaking love you,@144099 We 😍 you too! ^PF,@144099 We 😍 you too! ^PF,Fri Nov 24 02:34:29 +0000 2017,
261712,261714,"@AmazonHelp These are exactly the apps my baby is in love with, so that's perfect!","These are exactly the apps my baby is in love with, so that's perfect!",@164816 We're happy we could help! ^AC,@164816 We're happy we could help! ^AC,Thu Oct 05 22:17:36 +0000 2017,
142111,142110,"I am very glad to share ,Last two days experience with #AmazonIndia .I ordered 1 HP laptop.Am getting alert messages item left for delivery but I didn’t receive any call from delivery boy. After many times contacting with#amazoncustomer care .They given conclusion item returned .","I am very glad to share ,Last two days experience with #AmazonIndia .I ordered 1 HP laptop.Am getting alert messages item left for delivery but I didn’t receive any call from delivery boy. After many times contacting with#amazoncustomer care .They given conclusion item returned .",@148069 Apologies for the issue with your the latest order. Kindly fill in your details here: https://t.co/cllwXc2HeK and we’ll contact you at the earliest. ^MN,@148069 Apologies for the issue with your the latest order. Kindly fill in your details here: and we’ll contact you at the earliest. ^MN,Fri Nov 24 12:21:00 +0000 2017,delivery_status
18187,18189,"@AmazonHelp They have promised me that my cashback of INR 1500 will be received by 5th November, hope this doesn't repeat in future. Thanks #AmazonIndia","They have promised me that my cashback of INR 1500 will be received by 5th November, hope this doesn't repeat in future. Thanks #AmazonIndia","@120039 I get your concern, Abhilash. Cash back shall be processed as per the timelines shared with you. Rest assured. ^SV","@120039 I get your concern, Abhilash. Cash back shall be processed as per the timelines shared with you. Rest assured. ^SV",Wed Nov 01 19:21:33 +0000 2017,
245295,245298,@AmazonHelp already did that no progress,already did that no progress,@174238  Please fill in your details here : https://t.co/GIJyeYqKE0 and we'll reach out to you soon. (2/2) ^AS,@174238 Please fill in your details here : and we'll reach out to you soon. (2/2) ^AS,Thu Oct 05 15:59:00 +0000 2017,
206167,206168,@AmazonHelp Purchased a product but due to incomplete I returned it back and u guys are not crediting money into my account from pay balanve,Purchased a product but due to incomplete I returned it back and u guys are not crediting money into my account from pay balanve,@164814 Apologies for the inconvenience. Could you let us know whether the payment of the order was made via Amazon pay balance? ^AS,@164814 Apologies for the inconvenience. Could you let us know whether the payment of the order was made via Amazon pay balance? ^AS,Mon Nov 06 15:15:00 +0000 2017,return_and_refund
93639,93642,"@AmazonHelp Der Drittanbieter hatte mich heute einmal weitergeleitet, aber der englische Telefonsupport verweist mich an den deutschen Support, kann mich aber weder weiterleiten noch mir weiterhelfen.","Der Drittanbieter hatte mich heute einmal weitergeleitet, aber der englische Telefonsupport verweist mich an den deutschen Support, kann mich aber weder weiterleiten noch mir weiterhelfen.",@136294 Über den genannten Link erreichst du den deutschen Kundenservice. Liebe Grüße ^TA,@136294 Über den genannten Link erreichst du den deutschen Kundenservice. Liebe Grüße ^TA,Thu Nov 30 17:50:27 +0000 2017,
